ID,Japanese_Text,English_Text,Japanese_Female_Sound,Japanese_Male_Sound
word_ja_攻撃,攻撃,attack; assault; raid,,
word_ja_妹,妹,younger sister,,
word_ja_じゃん,じゃん,ta-dah!; ta-da!; voilà!,,
word_ja_立ち上がる,立ち上がる,to stand up; to get up; to rise,,
word_ja_唇,唇,lips,,
word_ja_はっ,はっ,oh; yes; huh?,,
word_ja_ねぇ,ねぇ,right?; don't you think; hey,,
word_ja_震える,震える,to shiver; to shake; to quake,,
word_ja_浮かべる,浮かべる,to float; to set afloat; to launch,,
word_ja_可愛い,可愛い,cute; adorable; charming,,
word_ja_両手,両手,both hands; both arms; ten,,
word_ja_んん,んん,hm; um; huh?,,
word_ja_すみません,すみません,excuse me; pardon me; I'm sorry,,
word_ja_三人,三人,three people,,
word_ja_お母さん,お母さん,mother; mom; mum,,
word_ja_眺める,眺める,to look at; to gaze at; to watch,,
word_ja_ドア,ドア,"door (Western-style, car, etc.)",,
word_ja_床,床,floor; stage (for the narrator and the shamisen player); dining platform built across a river,,
word_ja_やがる,やがる,to have the nerve to,,
word_ja_ベッド,ベッド,bed,,
word_ja_少年,少年,boy; juvenile; young boy,,
word_ja_そりゃ,そりゃ,very; extremely; that is,,
word_ja_森,森,forest; shrine grove,,
word_ja_倒す,倒す,to throw down; to bring down; to blow down,,
word_ja_構う,構う,to mind; to care about; to be concerned about,,
word_ja_響く,響く,to resound; to be heard far away; to reverberate,,
word_ja_あの子,あの子,that child; that kid; that boy,,
word_ja_笑み,笑み,smile,,
word_ja_謝る,謝る,to apologize; to apologise,,
word_ja_振り返る,振り返る,to turn one's head; to look over one's shoulder; to turn around,,
word_ja_仕方ない,仕方ない,there's no (other) way; cannot be helped; unavoidable,,
word_ja_やがて,やがて,before long; soon; shortly,,
word_ja_我々,我々,we,,
word_ja_口にする,口にする,to taste; to eat; to drink,,
word_ja_バカ,バカ,idiot; moron; fool,,
word_ja_ふと,ふと,suddenly; casually; accidentally,,
word_ja_肉,肉,flesh; meat; the physical body (as opposed to the spirit),,
word_ja_地面,地面,ground; earth's surface,,
word_ja_えっと,えっと,let me see; well; errr ...,,
word_ja_お父さん,お父さん,father; dad; papa,,
word_ja_叩く,叩く,to strike; to clap; to knock,,
word_ja_見上げる,見上げる,to look up at; to raise one's eyes; to look up to,,
word_ja_声をかける,声をかける,to greet; to call out (to); to start talking (to),,
word_ja_全身,全身,whole (body); full-length (e.g. portrait); systemic,,
word_ja_連中,連中,company; lot; bunch,,
word_ja_戦い,戦い,battle; fight; struggle,,
word_ja_告げる,告げる,to tell; to inform; to announce,,
word_ja_気配,気配,indication; sign; hint,,
word_ja_廊下,廊下,corridor; hallway; passageway,,
word_ja_取り出す,取り出す,to take out; to produce; to pick out,,
word_ja_影,影,shadow; silhouette; figure,,
word_ja_噂,噂,rumour; rumor; report,,
word_ja_四,四,four,,
word_ja_兄,兄,older brother; elder brother,,
word_ja_怒り,怒り,anger; rage; fury,,
word_ja_嘘,嘘,lie; fib; falsehood,,
word_ja_生徒,生徒,pupil; student; schoolchild,,
word_ja_相変わらず,相変わらず,as usual; as always; as before,,
word_ja_浮かぶ,浮かぶ,to float; to be suspended; to rise to the surface,,
word_ja_傷,傷,wound; injury; cut,,
word_ja_痛み,痛み,pain; ache; soreness,,
word_ja_放つ,放つ,"to fire (gun, arrow, questions, etc.); to shoot; to hit (e.g. baseball)",,
word_ja_背後,背後,back; rear; background,,
word_ja_闇,闇,darkness; the dark; bewilderment,,
word_ja_普段,普段,usual; normal; everyday,,
word_ja_綺麗,綺麗,pretty; lovely; beautiful,,
word_ja_手紙,手紙,letter; missive; note,,
word_ja_かのように,かのように,as if; as though,,
word_ja_電話,電話,telephone call; phone call; telephone (device),,
word_ja_じっと,じっと,"motionlessly (e.g. stand, wait); (be) still; fixedly (e.g. gaze, stare)",,
word_ja_挨拶,挨拶,greeting; greetings; salutation,,
word_ja_テーブル,テーブル,table,,
word_ja_無駄,無駄,futility; waste; uselessness,,
word_ja_王,王,king; ruler; sovereign,,
word_ja_さっさ,さっさ,promptly; immediately; quickly,,
word_ja_村,村,village,,
word_ja_触る,触る,to touch; to feel; to get involved (with),,
word_ja_六,六,six,,
word_ja_巨大,巨大,huge; gigantic; enormous,,
word_ja_光景,光景,scene; spectacle; sight,,
word_ja_多分,多分,perhaps; probably; generous,,
word_ja_黒,黒,black; black go stone; guilt,,
word_ja_ござる,ござる,to be,,
word_ja_石,石,stone; jewel; precious stone,,
word_ja_おそらく,おそらく,perhaps; likely; probably,,
word_ja_二つ,二つ,two,,
word_ja_付き合う,付き合う,to associate with; to keep company with; to go out with,,
word_ja_肌,肌,skin; body (in the context of intimate bodily contact); surface,,
word_ja_武器,武器,weapon; arms; ordnance,,
word_ja_当てる,当てる,to hit; to expose; to apply (e.g. patch),,
word_ja_椅子,椅子,chair; stool; post,,
word_ja_そいつ,そいつ,he; she; that person,,
word_ja_恐怖,恐怖,fear; dread; dismay,,
word_ja_おいしい,おいしい,delicious; tasty; sweet,,
word_ja_命令,命令,order; command; decree,,
word_ja_本当に,本当に,really; truly,,
word_ja_マジ,マジ,serious; not joking; straight,,
word_ja_口を開く,口を開く,to open one's mouth (to talk); to (start to) tell,,
word_ja_匂い,匂い,odour; odor; scent,,
word_ja_格好,格好,shape; form; figure,,
word_ja_頬,頬,cheek (of face),,
word_ja_クラス,クラス,class,,
word_ja_いやいや,いやいや,"no!; no no!; no, not at all",,
word_ja_尋ねる,尋ねる,to ask; to enquire; to inquire,,
word_ja_犬,犬,dog (Canis (lupus) familiaris); squealer; rat,,
word_ja_もはや,もはや,already; now; no longer,,
word_ja_階段,階段,stairs; stairway; staircase,,
word_ja_いいえ,いいえ,no; nay; well,,
word_ja_もしかしたら,もしかしたら,perhaps; maybe; perchance,,
word_ja_机,机,desk,,
word_ja_先ほど,先ほど,a short while ago; a moment ago; just now,,
word_ja_ゲーム,ゲーム,game,,
word_ja_勝負,勝負,victory or defeat; match; contest,,
word_ja_そうそう,そうそう,so much; so often; so long,,
word_ja_本物,本物,genuine article; real thing; real deal,,
word_ja_レベル,レベル,level; standard; amount,,
word_ja_真剣,真剣,serious; earnest; real sword (as opposed to a wooden practice weapon),,
word_ja_七,七,seven; hepta-,,
word_ja_星,星,star (usu. not including the Sun); planet (usu. not including Earth); heavenly body,,
word_ja_まずい,まずい,bad (taste); unpalatable; unsavoury,,
word_ja_教室,教室,classroom; department; laboratory,,
word_ja_鋭い,鋭い,sharp (blade); pointed; sharp (pain),,
word_ja_あたり,あたり,(in the) neighbourhood; neighborhood; vicinity,,
word_ja_口調,口調,tone (of voice); manner of talking,,
word_ja_姉,姉,older sister; elder sister,,
word_ja_似合う,似合う,to suit; to match; to become,,
word_ja_方がいい,方がいい,had better; had better not,,
word_ja_揺れる,揺れる,to shake; to sway; to waver,,
word_ja_話しかける,話しかける,to address (someone); to accost a person; to talk (to someone),,
word_ja_あるいは,あるいは,or; either ... or; maybe,,
word_ja_視界,視界,field of vision; visibility; view,,
word_ja_限界,限界,limit; bound,,
word_ja_作戦,作戦,tactics; strategy; military operation,,
word_ja_頭を下げる,頭を下げる,to bow; to bow one's head; to apologize,,
word_ja_申す,申す,to say; to be called; to do,,
word_ja_お互い,お互い,each other; one another,,
word_ja_取り戻す,取り戻す,to take back; to regain; to get back,,
word_ja_右手,右手,right hand; right-hand side; right-hand direction,,
word_ja_女子,女子,woman; girl,,
word_ja_白,白,white; innocence; innocent person,,
word_ja_猫,猫,"cat (esp. the domestic cat, Felis catus); shamisen; geisha",,
word_ja_適当,適当,suitable; proper; appropriate,,
word_ja_そば,そば,near; close; beside,,
word_ja_なんでも,なんでも,any; anything; whatever,,
word_ja_一言,一言,single word; a few words; brief comment,,
word_ja_心臓,心臓,heart; guts; nerve,,
word_ja_なぜか,なぜか,somehow; for some reason; without knowing why,,
word_ja_酒,酒,alcohol; sake,,
word_ja_いいか,いいか,listen!; you see; mind you,,
word_ja_違いない,違いない,sure; no mistaking it; for certain,,
word_ja_魂,魂,soul; spirit,,
word_ja_空間,空間,space; room; airspace,,
word_ja_真面目,真面目,serious; honest; sober,,
word_ja_お礼,お礼,thanks; gratitude; manners,,
word_ja_薬,薬,medicine; pharmaceuticals; (legal) drugs,,
word_ja_お茶,お茶,tea (usu. green); tea break (at work); tea ceremony,,
word_ja_味方,味方,friend; ally; supporter,,
word_ja_炎,炎,"flame; blaze; flames (of intense emotion, e.g. love, jealousy, anger)",,
word_ja_タイミング,タイミング,timing,,
word_ja_両親,両親,parents; both parents,,
word_ja_荷物,荷物,luggage; baggage; package,,
word_ja_それら,それら,those (near the second person),,
word_ja_細い,細い,thin; slender; fine,,
word_ja_警戒,警戒,vigilance; caution; alertness,,
word_ja_鍵,鍵,key; lock; key (to a problem),,
word_ja_飛び出す,飛び出す,to jump out; to rush out; to fly out,,
word_ja_膝,膝,knee; lap; knee and thigh (while sitting),,
word_ja_ほどに,ほどに,the more ... the more ...; as; while,,
word_ja_興奮,興奮,excitement; stimulation; agitation,,
word_ja_褒める,褒める,to praise; to commend; to compliment,,
word_ja_我が,我が,my; our; one's own,,
word_ja_指示,指示,indication; denotation; designation,,
word_ja_弟,弟,younger brother; little brother; kid brother,,
word_ja_っていうか,っていうか,or rather (say); or better (say); or perhaps I should say,,
word_ja_わずか,わずか,(a) little; (a) few; slight,,
word_ja_十,十,ten; ten years of age,,
word_ja_舌,舌,tongue; tongue-like object; clapper (of a bell),,
word_ja_鳴る,鳴る,to sound; to ring; to resound,,
word_ja_穴,穴,hole; opening; perforation,,
word_ja_タイプ,タイプ,type; kind; sort,,
word_ja_随分,随分,very; extremely; surprisingly,,
word_ja_差し出す,差し出す,to present; to submit; to tender,,
word_ja_八,八,eight,,
word_ja_ども,ども,first-person plural (or singular); second or third person plural (implies speaker is of higher status than those referred to),,
word_ja_閉じる,閉じる,"to close (e.g. book, eyes, meeting, etc.); to shut",,
word_ja_光る,光る,to shine; to glitter; to be bright,,
word_ja_勘違い,勘違い,misunderstanding; mistaken idea; wrong guess,,
word_ja_警察,警察,police; police officer; police station,,
word_ja_伸ばす,伸ばす,"to grow long (e.g. hair, nails); to lengthen; to extend",,
word_ja_冷静,冷静,calmness; composure; coolness,,
word_ja_第,第,prefix for forming ordinal numbers,,
word_ja_怪しい,怪しい,suspicious; dubious; questionable,,
word_ja_馬,馬,horse; horse racing; promoted bishop,,
word_ja_衝撃,衝撃,shock; impact; crash,,
word_ja_城,城,castle,,
word_ja_巻き込む,巻き込む,to roll up; to enfold; to swallow up,,
word_ja_多少,多少,a little; some; somewhat,,
word_ja_同士,同士,fellow; mutual; companion,,
word_ja_そのよう,そのよう,that kind of; of the sort; of the kind,,
word_ja_恋人,恋人,lover; sweetheart; boyfriend,,
word_ja_気がつく,気がつく,to notice; to become aware; to perceive,,
word_ja_病院,病院,hospital; clinic; doctor's office,,
word_ja_回す,回す,to turn; to rotate; to spin,,
word_ja_わけない,わけない,easy; simple; there's no way that ...,,
word_ja_汗,汗,sweat; perspiration; moisture,,
word_ja_開始,開始,start; commencement; beginning,,
word_ja_まとも,まとも,the front; honesty; uprightness,,
word_ja_青い,青い,blue; azure; green,,
word_ja_押さえる,押さえる,to pin down; to hold down; to press down,,
word_ja_超,超,super-; ultra-; hyper-,,
word_ja_提案,提案,proposal; proposition; suggestion,,
word_ja_悔しい,悔しい,vexing; annoying; frustrating,,
word_ja_一本,一本,"one long cylindrical thing; one film, TV show, etc.; one goal, home run, etc.",,
word_ja_室,室,room; wife (of someone of high rank); scabbard,,
word_ja_真実,真実,truth; reality; truly,,
word_ja_研究,研究,study; research; investigation,,
word_ja_背,背,back; spine; reverse,,
word_ja_いつの間にか,いつの間にか,before one knows; before one becomes aware of; unnoticed,,
word_ja_我,我,I; me; oneself,,
word_ja_扱い,扱い,treatment; service,,
word_ja_回復,回復,restoration; rehabilitation; recovery,,
word_ja_どうでもいい,どうでもいい,inconsequential; indifferent; not worth worrying about,,
word_ja_知識,知識,knowledge; information,,
word_ja_恋,恋,(romantic) love,,
word_ja_抵抗,抵抗,resistance; opposition; standing up to,,
word_ja_犯人,犯人,offender; criminal; culprit,,
word_ja_天,天,sky; heaven; God,,
word_ja_広げる,広げる,to spread; to extend; to expand,,
word_ja_文字,文字,letter (of alphabet); character; writing,,
word_ja_苦手,苦手,poor (at); weak (in); not very good (at),,
word_ja_引っ張る,引っ張る,to pull; to draw; to pull tight,,
word_ja_解放,解放,release; unleashing; liberation,,
word_ja_ともかく,ともかく,anyhow; anyway; somehow or other,,
word_ja_箱,箱,box; case; chest,,
word_ja_追いかける,追いかける,to chase; to run after; to pursue,,
word_ja_真っ赤,真っ赤,bright red; deep red; flushed (of face),,
word_ja_見事,見事,splendid; magnificent; excellent,,
word_ja_絵,絵,picture; drawing; painting,,
word_ja_あああ,あああ,aah!; ooh!; oh no!,,
word_ja_おはよう,おはよう,good morning,,
word_ja_嫌う,嫌う,to hate; to dislike; to loathe,,
word_ja_破壊,破壊,destruction; disruption; (application) crash,,
word_ja_壊れる,壊れる,to be broken; to break; to fall through,,
word_ja_拾う,拾う,to pick up; to find; to gather,,
word_ja_今夜,今夜,this evening; tonight,,
word_ja_囲む,囲む,to surround; to encircle; to enclose,,
word_ja_知り合い,知り合い,acquaintance,,
word_ja_単純,単純,simple; plain; uncomplicated,,
word_ja_船,船,ship; boat; watercraft,,
word_ja_中身,中身,contents; interior; substance,,
word_ja_系,系,system; lineage; group,,
word_ja_とんでもない,とんでもない,unthinkable; absurd; outrageous,,
